note*:,,,,,,,,,,,
The forecast results are calculated by using the models which were build based on the final updated bike-sharing data(update until May 24th),,,,,,,,,,,
UpperBound: We use a 90% confident interval meaning the probability that the actual values are higher than the upper bound is 5%,,,,,,,,,,,
                        (and lower than the lower bound is also 5%). Assuming residuals are normally distributed),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
name,date,the forecast,UpperBound  ,,,,,,,,
Temple,25/05/2022 15:50,4.18707711,6.78241836,,,,,,,,
Temple,25/05/2022 16:00,4.1776861,6.77304793,,,,,,,,
Temple,25/05/2022 16:10,4.16776756,6.76314956,,,,,,,,
Temple,25/05/2022 16:20,4.15839979,6.75380157,,,,,,,,
Temple,25/05/2022 16:30,4.1490439,6.74446505,,,,,,,,
Temple,25/05/2022 16:40,4.13970004,6.7351402,,,,,,,,
Temple,25/05/2022 16:50,4.1303684,6.72582718,,,,,,,,
Temple,25/05/2022 17:00,4.12104915,6.71652617,,,,,,,,
Temple,25/05/2022 17:10,4.10883987,6.70433479,,,,,,,,
Temple,25/05/2022 17:20,4.09954588,6.69505833,,,,,,,,
Temple,25/05/2022 17:30,4.09026478,6.68579441,,,,,,,,
Temple,25/05/2022 17:40,4.08099673,6.67654321,,,,,,,,
Temple,25/05/2022 17:50,4.0717419,6.66730489,,,,,,,,
Temple,25/05/2022 18:00,4.06250046,6.65807963,,,,,,,,
Temple,25/05/2022 18:10,4.0522774,6.64787244,,,,,,,,
Temple,25/05/2022 18:20,4.04306324,6.63867383,,,,,,,,
Temple,25/05/2022 18:30,4.03386297,6.62948879,,,,,,,,
Temple,25/05/2022 18:40,4.02467675,6.62031752,,,,,,,,
Temple,25/05/2022 18:50,4.01550476,6.61116016,,,,,,,,
Temple,25/05/2022 19:00,4.00634715,6.60201691,,,,,,,,
Temple,25/05/2022 19:10,3.98903547,6.58471929,,,,,,,,
Temple,25/05/2022 19:20,3.97990713,6.57560474,,,,,,,,
Temple,25/05/2022 19:30,3.97079368,6.5665048,,,,,,,,
Temple,25/05/2022 19:40,3.96169528,6.55741964,,,,,,,,
Temple,25/05/2022 19:50,3.95261209,6.54834943,,,,,,,,
Temple,25/05/2022 20:00,3.94354427,6.53929434,,,,,,,,
Temple,25/05/2022 20:10,3.93446078,6.53022332,,,,,,,,
Temple,25/05/2022 20:20,3.92542421,6.52119898,,,,,,,,
Temple,25/05/2022 20:30,3.91640351,6.51219026,,,,,,,,
Temple,25/05/2022 20:40,3.90739884,6.50319733,,,,,,,,
Temple,25/05/2022 20:50,3.89841035,6.49422036,,,,,,,,
Temple,25/05/2022 21:00,3.88943823,6.48525951,,,,,,,,
Temple,25/05/2022 21:10,3.88255578,6.47838813,,,,,,,,
Temple,25/05/2022 21:20,3.87361685,6.46946004,,,,,,,,
Temple,25/05/2022 21:30,3.86469476,6.46054857,,,,,,,,
Temple,25/05/2022 21:40,3.85578967,6.4516539,,,,,,,,
Temple,25/05/2022 21:50,3.84690175,6.44277618,,,,,,,,
Temple,25/05/2022 22:00,3.83803115,6.43391558,,,,,,,,
Temple,25/05/2022 22:10,3.82958226,6.4254765,,,,,,,,
Temple,25/05/2022 22:20,3.82074678,6.41665063,,,,,,,,
Temple,25/05/2022 22:30,3.81192911,6.40784238,,,,,,,,
Temple,25/05/2022 22:40,3.8031294,6.3990519,,,,,,,,
Temple,25/05/2022 22:50,3.7943478,6.39027936,,,,,,,,
Temple,25/05/2022 23:00,3.78558449,6.38152492,,,,,,,,
Temple,25/05/2022 23:10,3.77484927,6.3707984,,,,,,,,
Temple,25/05/2022 23:20,3.76612299,6.36208064,,,,,,,,
Temple,25/05/2022 23:30,3.75741547,6.35338147,,,,,,,,
Temple,25/05/2022 23:40,3.74872685,6.34470104,,,,,,,,
Temple,25/05/2022 23:50,3.7400573,6.33603951,,,,,,,,
